place_liste,nom,voix,pourcent_liste,voix_devolues,voix_apres_devolution,voix_restantes,position_elu,position_suppleance,commune,parti,lien
13,CHAMPION Sandrine,102,3.08,0,102,0,,9,SOMBREFFE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_3.html
14,BORDIN Jean,73,2.2,0,73,0,,13,SOMBREFFE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_3.html
15,THIBAUT Eric,40,1.21,0,40,0,,15,SOMBREFFE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_3.html
16,FIORUCCI Roger,90,2.72,0,90,0,,10,SOMBREFFE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_3.html
17,BIENIASZ Angeline,67,2.02,0,67,0,,14,SOMBREFFE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_3.html
18,DOSOGNE Françoise,80,2.42,0,80,0,,12,SOMBREFFE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_3.html
19,WOUVERMANS Alain,150,4.53,0,150,0,,7,SOMBREFFE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_3.html
1,LECONTE Philippe,515,15.81,532,1.047,0,1,,SOMBREFFE,MR-IC,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_25.html
2,MOERMAN Brigitte,299,9.18,0,299,0,3,,SOMBREFFE,MR-IC,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_25.html
3,MAUYEN Pierre,309,9.48,0,309,0,2,,SOMBREFFE,MR-IC,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_25.html
4,ADANT Christophe,162,4.97,0,162,0,,4,SOMBREFFE,MR-IC,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_25.html
5,SOTTIAU Denis,239,7.34,0,239,0,4,,SOMBREFFE,MR-IC,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_25.html
6,DURY Jennifer,94,2.89,0,94,0,,10,SOMBREFFE,MR-IC,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_25.html
7,PONTHIEU Christel,172,5.28,0,172,0,,1,SOMBREFFE,MR-IC,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_25.html
8,WATHELET Martine,109,3.35,0,109,0,,8,SOMBREFFE,MR-IC,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_25.html
9,DEMOINY Jonathan,103,3.16,0,103,0,,9,SOMBREFFE,MR-IC,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_25.html
10,TESSIER Julie,172,5.28,0,172,0,,2,SOMBREFFE,MR-IC,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_25.html
11,COUCKE Patricia,91,2.79,0,91,0,,11,SOMBREFFE,MR-IC,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_25.html
12,MASSAUX Cécile,85,2.61,0,85,0,,13,SOMBREFFE,MR-IC,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_25.html
13,MIOTTO Franco,90,2.76,0,90,0,,12,SOMBREFFE,MR-IC,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_25.html
14,VIDEAU-BINON Jean-Claude,114,3.5,0,114,0,,7,SOMBREFFE,MR-IC,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_25.html
15,VLEMINCKX Sabine,85,2.61,0,85,0,,14,SOMBREFFE,MR-IC,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_25.html
16,GHYSELINGS Marie-Jeanne,135,4.14,0,135,0,,5,SOMBREFFE,MR-IC,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_25.html
17,BOLLY Thierry,168,5.16,0,168,0,,3,SOMBREFFE,MR-IC,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_25.html
18,HISTACE Benoît,133,4.08,0,133,0,,6,SOMBREFFE,MR-IC,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_25.html
19,LONGUEVILLE Michel,183,5.62,0,183,0,5,,SOMBREFFE,MR-IC,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_25.html
1,BERTRAND Etienne,1.311,18.92,530,1.841,474,1,,SOMBREFFE,IC-LdB,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_248.html
2,DOUMONT-HENNE Laurette,453,6.54,474,927,0,2,,SOMBREFFE,IC-LdB,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_248.html
3,VANDENSCHRICK Benoît,526,7.59,0,526,0,3,,SOMBREFFE,IC-LdB,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_248.html
4,RENARD Jean-Marie,275,3.97,0,275,0,,4,SOMBREFFE,IC-LdB,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_248.html
5,JACQUES Bernard,350,5.05,0,350,0,7,,SOMBREFFE,IC-LdB,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_248.html
6,GAGGIOLI Luigi,342,4.94,0,342,0,,1,SOMBREFFE,IC-LdB,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_248.html
7,DOCQ Nicole,285,4.11,0,285,0,,3,SOMBREFFE,IC-LdB,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_248.html
8,LEEMANS-BEELEN Marie-Claire,336,4.85,0,336,0,,2,SOMBREFFE,IC-LdB,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_248.html
9,LEQUEUX-LABRASSINE Andrée,359,5.18,0,359,0,5,,SOMBREFFE,IC-LdB,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_248.html
10,ROLAIN Jean-Marie,260,3.75,0,260,0,,5,SOMBREFFE,IC-LdB,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_248.html
11,VANDERMEULEN-SERVAIS Laurence,255,3.68,0,255,0,,6,SOMBREFFE,IC-LdB,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_248.html
12,PONTHIEU Roxane,347,5.01,0,347,0,8,,SOMBREFFE,IC-LdB,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_248.html
13,RUQUOY Philippe,359,5.18,0,359,0,6,,SOMBREFFE,IC-LdB,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_248.html
14,GOEDERT Justin,227,3.28,0,227,0,,7,SOMBREFFE,IC-LdB,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_248.html
15,FLORET Nathalie,208,3,0,208,0,,10,SOMBREFFE,IC-LdB,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_248.html
16,BOUDART Didier,185,2.67,0,185,0,,11,SOMBREFFE,IC-LdB,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_248.html
17,THOMAS-FOCANT Monique,218,3.15,0,218,0,,9,SOMBREFFE,IC-LdB,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_248.html
18,DOMKEN-PEPINSTER Catherine,224,3.23,0,224,0,,8,SOMBREFFE,IC-LdB,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_248.html
19,PLENNEVAUX Emile,408,5.89,0,408,0,4,,SOMBREFFE,IC-LdB,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92114_248.html
1,HENIN Sabine,214,16.18,114,328,46,1,,SOMME-LEUZE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_9.html
2,PERNIAUX François,130,9.83,46,176,0,2,,SOMME-LEUZE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_9.html
3,REMY Mélissa,62,4.69,0,62,0,,6,SOMME-LEUZE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_9.html
4,JOYE Gilbert,79,5.97,0,79,0,,3,SOMME-LEUZE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_9.html
5,CIBOUR Chantal,106,8.01,0,106,0,,1,SOMME-LEUZE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_9.html
6,ATTOUT Jean-Benoît,57,4.31,0,57,0,,10,SOMME-LEUZE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_9.html
7,CORDIER Linda,61,4.61,0,61,0,,7,SOMME-LEUZE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_9.html
8,LICOT Rémy,61,4.61,0,61,0,,8,SOMME-LEUZE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_9.html
9,FETTWEIS Christiane,52,3.93,0,52,0,,13,SOMME-LEUZE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_9.html
10,MANGON Michel,45,3.4,0,45,0,,15,SOMME-LEUZE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_9.html
11,GUILLAUME Josiane,53,4.01,0,53,0,,12,SOMME-LEUZE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_9.html
12,GRUSLIN Pascal,76,5.74,0,76,0,,4,SOMME-LEUZE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_9.html
13,GOREY David,60,4.54,0,60,0,,9,SOMME-LEUZE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_9.html
14,PHILIPPART Morgane,57,4.31,0,57,0,,11,SOMME-LEUZE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_9.html
15,TOUGARINOFF Yves,46,3.48,0,46,0,,14,SOMME-LEUZE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_9.html
16,HENIN Gaston,93,7.03,0,93,0,,2,SOMME-LEUZE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_9.html
17,WECHSELER Noémi,71,5.37,0,71,0,,5,SOMME-LEUZE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_9.html
1,BORSUS Willy,2.055,25.87,535,2.590,1.167,1,,SOMME-LEUZE,U.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_46.html
2,CARPENTIER Jessica,360,4.53,1.167,1.527,0,2,,SOMME-LEUZE,U.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_46.html
3,LECARTE Denis,627,7.89,0,627,0,4,,SOMME-LEUZE,U.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_46.html
4,LECOMTE Valérie,934,11.76,0,934,0,3,,SOMME-LEUZE,U.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_46.html
5,JORIS Denis,277,3.49,0,277,0,12,,SOMME-LEUZE,U.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_46.html
6,ROMAIN-ADNET Dominique,265,3.34,0,265,0,13,,SOMME-LEUZE,U.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_46.html
7,COLLIN-FOURNEAU Marianne,424,5.34,0,424,0,6,,SOMME-LEUZE,U.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_46.html
8,VANOVERSCHELDE Auriane,252,3.17,0,252,0,15,,SOMME-LEUZE,U.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_46.html
9,PETITFRERE Louis,312,3.93,0,312,0,10,,SOMME-LEUZE,U.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_46.html
10,ZORGNIOTTI-WINAND Véronique,253,3.18,0,253,0,14,,SOMME-LEUZE,U.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_46.html
11,DEVEZON Baudry,191,2.4,0,191,0,,1,SOMME-LEUZE,U.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_46.html
12,BLERET-DE CLEERMAECKER Sabine,419,5.27,0,419,0,7,,SOMME-LEUZE,U.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_46.html
13,DOCHAIN Robert,290,3.65,0,290,0,11,,SOMME-LEUZE,U.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_46.html
14,SARLET Philippe,315,3.96,0,315,0,9,,SOMME-LEUZE,U.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_46.html
15,DIEUDONNÉ Jean-Marie,432,5.44,0,432,0,5,,SOMME-LEUZE,U.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_46.html
16,DE WILDE Marie-Antoinette,121,1.52,0,121,0,,2,SOMME-LEUZE,U.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_46.html
17,VILMUS Norbert,418,5.26,0,418,0,8,,SOMME-LEUZE,U.C.,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_46.html
1,PIÉRARD André,42,18.58,-,-,-,-,,SOMME-LEUZE,S-L R,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_354.html
2,PAJOT Marie-Christine,31,13.72,-,-,-,-,,SOMME-LEUZE,S-L R,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_354.html
3,LAMBEAUX Stéphane,43,19.03,-,-,-,-,,SOMME-LEUZE,S-L R,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_354.html
4,LAFFUT Adeline,42,18.58,-,-,-,-,,SOMME-LEUZE,S-L R,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_354.html
5,BAERTS Claude,20,8.85,-,-,-,-,,SOMME-LEUZE,S-L R,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_354.html
6,LOGNARD Roger,22,9.73,-,-,-,-,,SOMME-LEUZE,S-L R,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_354.html
7,BRISBOIS Nadège,26,11.5,-,-,-,-,,SOMME-LEUZE,S-L R,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_354.html
1,MARTIN Anne Catherine,325,15.05,372,697,0,1,,SOUMAGNE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_9.html
2,CRENIER Jean Pierre,138,6.39,0,138,0,,2,SOUMAGNE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_9.html
3,DELEHOUZÉE Patricia,80,3.7,0,80,0,,6,SOUMAGNE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_9.html
4,PARTHOENS José,71,3.29,0,71,0,,9,SOUMAGNE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_9.html
5,RAHMANI Fatima,80,3.7,0,80,0,,7,SOUMAGNE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_9.html
6,MONTRIEUX Henri-Michel,105,4.86,0,105,0,,4,SOUMAGNE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_9.html
7,URBANO Carole,60,2.78,0,60,0,,12,SOUMAGNE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_9.html
8,TEHEUX Jacques,165,7.64,0,165,0,,1,SOUMAGNE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_9.html
9,LIGOT Micheline,57,2.64,0,57,0,,14,SOUMAGNE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_9.html
10,VERLEYE Arthur,60,2.78,0,60,0,,13,SOUMAGNE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_9.html
11,DOR Yvonne,54,2.5,0,54,0,,16,SOUMAGNE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_9.html
12,HERMAN Michel,56,2.59,0,56,0,,15,SOUMAGNE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_9.html
13,SIMONIS-SERVAIS Anne,64,2.96,0,64,0,,11,SOUMAGNE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_9.html
14,GERTRUDA Michel,44,2.04,0,44,0,,20,SOUMAGNE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_9.html
15,HERMAN-TARGNION Véronique,68,3.15,0,68,0,,10,SOUMAGNE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_9.html
16,CHAPAUX Philippe,48,2.22,0,48,0,,19,SOUMAGNE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_9.html
17,BAUER Annette,49,2.27,0,49,0,,18,SOUMAGNE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_9.html
18,GASPARD Pierre,42,1.94,0,42,0,,21,SOUMAGNE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_9.html
19,GRAILET Fanny,82,3.8,0,82,0,,5,SOUMAGNE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_9.html
20,SLANGEN Patrick,39,1.81,0,39,0,,22,SOUMAGNE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_9.html
21,BLAVIER Mireille,54,2.5,0,54,0,,17,SOUMAGNE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_9.html
22,MASSART Guy,78,3.61,0,78,0,,8,SOUMAGNE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_9.html
23,GRANDJEAN Andrée,37,1.71,0,37,0,,23,SOUMAGNE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_9.html
24,TELLER-FOULON Marie Jeanne,107,4.95,0,107,0,,3,SOUMAGNE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_9.html
25,ETIENNE Pascal,197,9.12,0,197,0,2,,SOUMAGNE,ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_9.html
1,JANSSENS Charles,2.136,20.09,2.388,4.524,1.294,1,,SOUMAGNE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_3.html
2,DANIEL Chantal,1.174,11.04,1.294,2.468,0,2,,SOUMAGNE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_3.html
3,VAN den EYNDE Roland,870,8.18,0,870,0,4,,SOUMAGNE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_3.html
4,BRZAKALA Pierre,537,5.05,0,537,0,5,,SOUMAGNE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_3.html
5,DELCHEF Alain,894,8.41,0,894,0,3,,SOUMAGNE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_3.html
6,NIWA-RADWINSKI Ginette,214,2.01,0,214,0,,3,SOUMAGNE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_3.html
7,DENOOZ Francis,413,3.88,0,413,0,8,,SOUMAGNE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_3.html
8,IAFRATE Marie-Dominique,403,3.79,0,403,0,9,,SOUMAGNE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_3.html
9,LECLERCQ Joseph,156,1.47,0,156,0,,6,SOUMAGNE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_3.html
10,SOUMAGNE-CARABIN Josiane,189,1.78,0,189,0,,4,SOUMAGNE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_3.html
11,TODE Vincenzo,234,2.2,0,234,0,,2,SOUMAGNE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_3.html
12,PAUL-VERBEECK Chantal,143,1.34,0,143,0,,7,SOUMAGNE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_3.html
13,JEHAY Alain,289,2.72,0,289,0,11,,SOUMAGNE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_3.html
14,LEBEAU David,452,4.25,0,452,0,7,,SOUMAGNE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_3.html
15,FUENTE FERNANDEZ Alexandra,266,2.5,0,266,0,14,,SOUMAGNE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_3.html
16,DESMIT Alain,518,4.87,0,518,0,6,,SOUMAGNE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_3.html
17,RIVIERE-DE ACETIS Lucrèce,119,1.12,0,119,0,,10,SOUMAGNE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_3.html
18,MEURRENS Pierre,77,0.72,0,77,0,,11,SOUMAGNE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_3.html
19,STEPIEN-PAHAUT Nathalie,131,1.23,0,131,0,,9,SOUMAGNE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_3.html
20,SPRONCK Christian,302,2.84,0,302,0,10,,SOUMAGNE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_3.html
21,THOMASSIN-BEMELMANS Marielle,246,2.31,0,246,0,,1,SOUMAGNE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_3.html
22,BOMBOIR Margaux,281,2.64,0,281,0,13,,SOUMAGNE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_3.html
23,SCHENK Geoffrey,165,1.55,0,165,0,,5,SOUMAGNE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_3.html
24,GARDIER Lisette,141,1.33,0,141,0,,8,SOUMAGNE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_3.html
25,CHARLIER Chrystelle,282,2.65,0,282,0,12,,SOUMAGNE,PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_3.html
1,KERIS Jean Marie,337,10.79,301,638,0,1,,SOUMAGNE,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_4.html
2,FIGLIOLA Lina,129,4.13,0,129,0,,5,SOUMAGNE,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_4.html
3,DORTHU Pascal,203,6.5,0,203,0,,1,SOUMAGNE,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_4.html
4,DEBATTY-DOBBELSTEIN Hélène,174,5.57,0,174,0,,3,SOUMAGNE,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_4.html
5,DELANAYE Jérôme,178,5.7,0,178,0,,2,SOUMAGNE,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_4.html
6,JEANMOYE-BAGUETTE Renée,144,4.61,0,144,0,,4,SOUMAGNE,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_4.html
7,CONRAD Fabian,129,4.13,0,129,0,,6,SOUMAGNE,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_4.html
8,STASSART-DE KEYSER Pascale,113,3.62,0,113,0,,8,SOUMAGNE,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_4.html
9,DUMOULIN Pierre,93,2.98,0,93,0,,11,SOUMAGNE,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_4.html
10,THONE-BIOT Chantal,87,2.79,0,87,0,,12,SOUMAGNE,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_4.html
11,BRAGARD Peter,317,10.15,0,317,0,2,,SOUMAGNE,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_4.html
12,MASSARO Lauriane,106,3.4,0,106,0,,10,SOUMAGNE,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_4.html
13,JOLLY Olivier,55,1.76,0,55,0,,19,SOUMAGNE,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_4.html
14,FRAUSSEN-COUNASSE Manuelle,69,2.21,0,69,0,,15,SOUMAGNE,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_4.html
15,CANNELLA Michelangelo,78,2.5,0,78,0,,14,SOUMAGNE,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_4.html
16,NATALELLO-STADEROLI Loredana,83,2.66,0,83,0,,13,SOUMAGNE,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_4.html
17,PORTENART Michel,37,1.19,0,37,0,,22,SOUMAGNE,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_4.html
18,LEEMANS-DEPUIS Gilberte,58,1.86,0,58,0,,18,SOUMAGNE,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_4.html
19,AL-KHANSA Jamal,38,1.22,0,38,0,,21,SOUMAGNE,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_4.html
20,LEROY-TROVATO Dominique,49,1.57,0,49,0,,20,SOUMAGNE,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_4.html
21,MEYERS Valéry,113,3.62,0,113,0,,9,SOUMAGNE,cdH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62099_4.html
