place_liste,nom,voix,pourcent_liste,voix_devolues,voix_apres_devolution,voix_restantes,position_elu,position_suppleance,commune,parti,lien
35,FRUCHT Augustine,35,1.15,0,35,0,,41,MOLENBEEK-SAINT-JEAN,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_129.html
36,GOOSSENS Josiane,40,1.32,0,40,0,,33,MOLENBEEK-SAINT-JEAN,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_129.html
37,MOREAU Danielle,49,1.61,0,49,0,,21,MOLENBEEK-SAINT-JEAN,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_129.html
38,LIÉBIN Raymond,30,0.99,0,30,0,,44,MOLENBEEK-SAINT-JEAN,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_129.html
39,GOEFFERS Solange,40,1.32,0,40,0,,34,MOLENBEEK-SAINT-JEAN,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_129.html
40,DIEPENDAEL Francis,37,1.22,0,37,0,,37,MOLENBEEK-SAINT-JEAN,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_129.html
41,DREESEN Dany,33,1.09,0,33,0,,43,MOLENBEEK-SAINT-JEAN,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_129.html
42,MESNAOUI Adnane,45,1.48,0,45,0,,28,MOLENBEEK-SAINT-JEAN,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_129.html
43,PRAET Suzanne,37,1.22,0,37,0,,38,MOLENBEEK-SAINT-JEAN,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_129.html
44,GOBBE Paul,53,1.74,0,53,0,,19,MOLENBEEK-SAINT-JEAN,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_129.html
45,GILLARD Marc,72,2.37,0,72,0,,12,MOLENBEEK-SAINT-JEAN,FDF,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_129.html
1,TURINE Sarah,973,15.14,1.627,2.600,587,1,,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
2,MAJOROS Karim,222,3.45,587,809,0,2,,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
3,COEURNELLE Didier,178,2.77,0,178,0,,1,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
4,GADALETA Annalisa,299,4.65,0,299,0,3,,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
5,TAMDITI Khadija,195,3.03,0,195,0,4,,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
6,VERSTRAETEN Serge,141,2.19,0,141,0,,10,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
7,SURDIACOURT Maarten,149,2.32,0,149,0,,8,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
8,MAOUANE Rajae,182,2.83,0,182,0,,2,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
9,BRUYERE Fée,159,2.47,0,159,0,,5,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
10,BARRO Ahmed,182,2.83,0,182,0,,3,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
11,VAN DEN BREMT Michel,148,2.3,0,148,0,,9,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
12,LEBON Françoise,151,2.35,0,151,0,,7,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
13,VAN GREMBERGEN Jase,137,2.13,0,137,0,,12,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
14,ABRAS Philippe,98,1.52,0,98,0,,27,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
15,REYLAND André,103,1.6,0,103,0,,21,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
16,LAFORGIA Natalia,135,2.1,0,135,0,,13,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
17,HELLEBAUT Lison,90,1.4,0,90,0,,34,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
18,LAZAROU Constantin,86,1.34,0,86,0,,36,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
19,NAYT TAIB Mohamed,116,1.8,0,116,0,,16,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
20,SAMBOU Aminata,97,1.51,0,97,0,,29,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
21,VERGAUWE Janine,96,1.49,0,96,0,,30,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
22,DESMET Koen,152,2.36,0,152,0,,6,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
23,NDENGE Daniel,89,1.38,0,89,0,,35,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
24,RAISON Anne-Marie,105,1.63,0,105,0,,20,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
25,MAINJOT Frédérique,100,1.56,0,100,0,,25,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
26,GUESSOUS Yassine,122,1.9,0,122,0,,14,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
27,HOGGE Jean Philippe,82,1.28,0,82,0,,37,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
28,VAN HOEF Mélanie,113,1.76,0,113,0,,17,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
29,VERRI Françoise,103,1.6,0,103,0,,22,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
30,MOEST Benjamin,78,1.21,0,78,0,,39,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
31,FADEL Lahoussine,110,1.71,0,110,0,,18,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
32,LAMBERT Sophie,138,2.15,0,138,0,,11,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
33,PEFFER Isabelle,98,1.52,0,98,0,,28,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
34,VAN OSTA Vincent,66,1.03,0,66,0,,40,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
35,MAIMUNI Mourad,99,1.54,0,99,0,,26,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
36,FAUCONNIER Hilde,119,1.85,0,119,0,,15,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
37,PIRONET Kim,81,1.26,0,81,0,,38,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
38,MARTIN Olivier,93,1.45,0,93,0,,32,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
39,GAILLARD Pierre,66,1.03,0,66,0,,41,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
40,ORTMANN Martine,91,1.42,0,91,0,,33,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
41,NDATY DONGANGA Marie,94,1.46,0,94,0,,31,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
42,VAN SANTVOORT Paul,102,1.59,0,102,0,,23,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
43,MECHBAL Mustapha,108,1.68,0,108,0,,19,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
44,MADIOT Jacqueline,102,1.59,0,102,0,,24,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
45,HILGERS Myriam,180,2.8,0,180,0,,4,MOLENBEEK-SAINT-JEAN,ECOLO-GROEN,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_128.html
1,EL KHANNOUSS Ahmed,1.690,20.5,1.758,3.448,0,1,,MOLENBEEK-SAINT-JEAN,CDH-CD&V,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_137.html
2,GILLES-GORIS Ann,527,6.39,0,527,0,2,,MOLENBEEK-SAINT-JEAN,CDH-CD&V,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_137.html
3,VANDENHOVE Roland,295,3.58,0,295,0,4,,MOLENBEEK-SAINT-JEAN,CDH-CD&V,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_137.html
4,PINTI Laura,179,2.17,0,179,0,,1,MOLENBEEK-SAINT-JEAN,CDH-CD&V,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_137.html
5,KITANTOU Jean-Yves,207,2.51,0,207,0,,4,MOLENBEEK-SAINT-JEAN,CDH-CD&V,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_137.html
6,DEGROOTE Johan,198,2.4,0,198,0,,5,MOLENBEEK-SAINT-JEAN,CDH-CD&V,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_137.html
7,MAHDAOUI Rachid,395,4.79,0,395,0,3,,MOLENBEEK-SAINT-JEAN,CDH-CD&V,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_137.html
8,DE FOTSO TCHIENEGNOM Nicolas,161,1.95,0,161,0,,11,MOLENBEEK-SAINT-JEAN,CDH-CD&V,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_137.html
9,EL HARIM Fatima,194,2.35,0,194,0,,6,MOLENBEEK-SAINT-JEAN,CDH-CD&V,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_137.html
10,BEN MALEK Jamil,211,2.56,0,211,0,,3,MOLENBEEK-SAINT-JEAN,CDH-CD&V,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_137.html
11,AHAMJIK Mohamed,192,2.33,0,192,0,,7,MOLENBEEK-SAINT-JEAN,CDH-CD&V,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_137.html
12,CICCIA Stéfania,91,1.1,0,91,0,,25,MOLENBEEK-SAINT-JEAN,CDH-CD&V,http://bru2012.irisnet.be/fr/com/preferred/preferred_CGM21012_137.html
