place_liste,nom,voix,pourcent_liste,position_elu,elu,place_positionelu,commune,NIS/INS code,Province,parti,liste,lien
8,DUBOC Evelyne,208,3.46,,non,,Arlon,81001,Luxembourg,ECOLO,ARLON/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_9.html
9,NSABIMANA Laurent,178,2.96,,non,,Arlon,81001,Luxembourg,ECOLO,ARLON/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_9.html
10,RODRIGUES TORRES Dorothée,169,2.81,,non,,Arlon,81001,Luxembourg,ECOLO,ARLON/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_9.html
11,HEITZ Jean-Marie,130,2.17,,non,,Arlon,81001,Luxembourg,ECOLO,ARLON/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_9.html
12,DUROY Annie,200,3.33,,non,,Arlon,81001,Luxembourg,ECOLO,ARLON/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_9.html
13,ROBERT Bruno,172,2.86,,non,,Arlon,81001,Luxembourg,ECOLO,ARLON/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_9.html
14,FRANCOIS Dominique,172,2.86,,non,,Arlon,81001,Luxembourg,ECOLO,ARLON/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_9.html
15,SPROCKEELS Marc-Thierry,165,2.75,,non,,Arlon,81001,Luxembourg,ECOLO,ARLON/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_9.html
16,SAUCEZ Stéphanie,184,3.06,,non,,Arlon,81001,Luxembourg,ECOLO,ARLON/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_9.html
17,PIRARD Jean-Marc,128,2.13,,non,,Arlon,81001,Luxembourg,ECOLO,ARLON/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_9.html
18,GODELAINE Claire,166,2.76,,non,,Arlon,81001,Luxembourg,ECOLO,ARLON/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_9.html
19,GILLARD Daniel,127,2.12,,non,,Arlon,81001,Luxembourg,ECOLO,ARLON/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_9.html
20,VERHELPEN-TAMIETTO Paola,170,2.83,,non,,Arlon,81001,Luxembourg,ECOLO,ARLON/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_9.html
21,MASSAEV Max,145,2.42,,non,,Arlon,81001,Luxembourg,ECOLO,ARLON/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_9.html
22,LAMBERT Colette,176,2.93,,non,,Arlon,81001,Luxembourg,ECOLO,ARLON/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_9.html
23,STEFFEN Clément,185,3.08,,non,,Arlon,81001,Luxembourg,ECOLO,ARLON/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_9.html
24,VERHELST Rosemarie,158,2.63,,non,,Arlon,81001,Luxembourg,ECOLO,ARLON/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_9.html
25,ROUSSELLE Michel,136,2.27,,non,,Arlon,81001,Luxembourg,ECOLO,ARLON/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_9.html
26,GERARD Cécile,174,2.9,,non,,Arlon,81001,Luxembourg,ECOLO,ARLON/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_9.html
27,HALLET Christian,178,2.96,,non,,Arlon,81001,Luxembourg,ECOLO,ARLON/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_9.html
28,PÉTRÉ Brigitte,209,3.48,,non,,Arlon,81001,Luxembourg,ECOLO,ARLON/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_9.html
29,LAMBERT Jean-Marie,303,5.05,3,oui,26,Arlon,81001,Luxembourg,ECOLO,ARLON/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_9.html
1,PERPÈTE André,1.527,11.83,1,oui,0,Arlon,81001,Luxembourg,PS,ARLON/PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_3.html
2,NEUBERG Marie,1.020,7.9,2,oui,0,Arlon,81001,Luxembourg,PS,ARLON/PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_3.html
3,TRIFFAUX Jean-Marie,952,7.37,3,oui,0,Arlon,81001,Luxembourg,PS,ARLON/PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_3.html
4,EVEN André,826,6.4,4,oui,0,Arlon,81001,Luxembourg,PS,ARLON/PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_3.html
5,JAVAUX Sandra,391,3.03,,non,,Arlon,81001,Luxembourg,PS,ARLON/PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_3.html
6,SCHUSTER Guy,467,3.62,7,oui,-1,Arlon,81001,Luxembourg,PS,ARLON/PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_3.html
7,MULLER René,480,3.72,6,oui,1,Arlon,81001,Luxembourg,PS,ARLON/PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_3.html
8,THIRY Francine,390,3.02,,non,,Arlon,81001,Luxembourg,PS,ARLON/PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_3.html
9,MICHEL Christian,351,2.72,,non,,Arlon,81001,Luxembourg,PS,ARLON/PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_3.html
10,FELLER Lydia,350,2.71,,non,,Arlon,81001,Luxembourg,PS,ARLON/PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_3.html
11,CASTAGNE Guy,401,3.11,,non,,Arlon,81001,Luxembourg,PS,ARLON/PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_3.html
12,SCHMIT Patty,454,3.52,8,oui,4,Arlon,81001,Luxembourg,PS,ARLON/PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_3.html
13,DECHAMBRE Jacques,398,3.08,,non,,Arlon,81001,Luxembourg,PS,ARLON/PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_3.html
14,DOMINGUEZ ALVAREZ Marie-Rose,204,1.58,,non,,Arlon,81001,Luxembourg,PS,ARLON/PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_3.html
15,DE DECKER Guy,333,2.58,,non,,Arlon,81001,Luxembourg,PS,ARLON/PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_3.html
16,PEREIRA DUARTE Aldina,216,1.67,,non,,Arlon,81001,Luxembourg,PS,ARLON/PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_3.html
17,HEYNEN Philippe,299,2.32,,non,,Arlon,81001,Luxembourg,PS,ARLON/PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_3.html
18,MAÂKOUDA Fatiha,246,1.91,,non,,Arlon,81001,Luxembourg,PS,ARLON/PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_3.html
19,GERMIAT Michel,363,2.81,,non,,Arlon,81001,Luxembourg,PS,ARLON/PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_3.html
20,MUKOO MPEME Lydie,247,1.91,,non,,Arlon,81001,Luxembourg,PS,ARLON/PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_3.html
21,TONGLET Elisabeth,275,2.13,,non,,Arlon,81001,Luxembourg,PS,ARLON/PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_3.html
22,HELEWAUT Jacques,269,2.08,,non,,Arlon,81001,Luxembourg,PS,ARLON/PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_3.html
23,RODRIGUES MARTINS Raimunda,199,1.54,,non,,Arlon,81001,Luxembourg,PS,ARLON/PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_3.html
24,HENDRICKX Patrick,245,1.9,,non,,Arlon,81001,Luxembourg,PS,ARLON/PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_3.html
25,JOURQUIN Michel,378,2.93,,non,,Arlon,81001,Luxembourg,PS,ARLON/PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_3.html
26,PASTELEURS Anne-Marie,283,2.19,,non,,Arlon,81001,Luxembourg,PS,ARLON/PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_3.html
27,CLAUSSE Marie-Claire,269,2.08,,non,,Arlon,81001,Luxembourg,PS,ARLON/PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_3.html
28,PEUCKERT Valérie,315,2.44,,non,,Arlon,81001,Luxembourg,PS,ARLON/PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_3.html
29,DEWORME Alain,763,5.91,5,oui,24,Arlon,81001,Luxembourg,PS,ARLON/PS,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_3.html
1,MAGNUS Vincent,2.214,10.3,1,oui,0,Arlon,81001,Luxembourg,CDH,ARLON/CDH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_4.html
2,GOFFINET Anne-Catherine,1.434,6.67,2,oui,0,Arlon,81001,Luxembourg,CDH,ARLON/CDH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_4.html
3,BALON André,1.541,7.17,3,oui,0,Arlon,81001,Luxembourg,CDH,ARLON/CDH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_4.html
4,MISSON - DE JAMBLINNE DE MEUX Nathalie,579,2.69,,non,,Arlon,81001,Luxembourg,CDH,ARLON/CDH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_4.html
5,LAFORGE Didier,775,3.61,9,oui,-4,Arlon,81001,Luxembourg,CDH,ARLON/CDH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_4.html
6,DENIS Joëlle,799,3.72,8,oui,-2,Arlon,81001,Luxembourg,CDH,ARLON/CDH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_4.html
7,MITRI Kamal,1.117,5.2,4,oui,3,Arlon,81001,Luxembourg,CDH,ARLON/CDH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_4.html
8,MARCEL - GOFFINET Raphaëlle,592,2.76,,non,,Arlon,81001,Luxembourg,CDH,ARLON/CDH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_4.html
9,SAINLEZ Matthieu,673,3.13,11,oui,-2,Arlon,81001,Luxembourg,CDH,ARLON/CDH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_4.html
10,BUYL - DE BEIR Katharina,546,2.54,,non,,Arlon,81001,Luxembourg,CDH,ARLON/CDH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_4.html
11,GILLET Nadia,589,2.74,,non,,Arlon,81001,Luxembourg,CDH,ARLON/CDH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_4.html
12,MERVEILLE Benjamin,539,2.51,,non,,Arlon,81001,Luxembourg,CDH,ARLON/CDH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_4.html
13,WILKIN - SERVAIS Bénédicte,588,2.74,,non,,Arlon,81001,Luxembourg,CDH,ARLON/CDH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_4.html
14,MEDINGER Georges,1.065,4.96,6,oui,8,Arlon,81001,Luxembourg,CDH,ARLON/CDH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_4.html
15,KARENZO Denis,651,3.03,,non,,Arlon,81001,Luxembourg,CDH,ARLON/CDH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_4.html
16,DENIS-TRUM Marie-Thérèse,1.084,5.04,5,oui,11,Arlon,81001,Luxembourg,CDH,ARLON/CDH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_4.html
17,GIGI Raphaël,627,2.92,,non,,Arlon,81001,Luxembourg,CDH,ARLON/CDH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_4.html
18,BIREN Raymond,980,4.56,7,oui,11,Arlon,81001,Luxembourg,CDH,ARLON/CDH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_4.html
19,VANDELOISE Virginie,402,1.87,,non,,Arlon,81001,Luxembourg,CDH,ARLON/CDH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_4.html
20,PASTORET Léopold,441,2.05,,non,,Arlon,81001,Luxembourg,CDH,ARLON/CDH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_4.html
21,ZEIPPEN - BERGMANN Laetitia,412,1.92,,non,,Arlon,81001,Luxembourg,CDH,ARLON/CDH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_4.html
22,ANSIAUX Julien,354,1.65,,non,,Arlon,81001,Luxembourg,CDH,ARLON/CDH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_4.html
23,PESESSE Marie,382,1.78,,non,,Arlon,81001,Luxembourg,CDH,ARLON/CDH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_4.html
24,ANTOINE Marie-Christine,468,2.18,,non,,Arlon,81001,Luxembourg,CDH,ARLON/CDH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_4.html
25,DUPAS Floriane,357,1.66,,non,,Arlon,81001,Luxembourg,CDH,ARLON/CDH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_4.html
26,LEEMANS Jacques,485,2.26,,non,,Arlon,81001,Luxembourg,CDH,ARLON/CDH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_4.html
27,MULLER Annie,510,2.37,,non,,Arlon,81001,Luxembourg,CDH,ARLON/CDH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_4.html
28,CHAIDRON Suzette,580,2.7,,non,,Arlon,81001,Luxembourg,CDH,ARLON/CDH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_4.html
29,DAXHELET Bernard,704,3.28,10,oui,19,Arlon,81001,Luxembourg,CDH,ARLON/CDH,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_4.html
1,LARMOYER Alexandre,808,7.93,1,oui,0,Arlon,81001,Luxembourg,MR,ARLON/MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_10.html
2,WILLEMS Myriam,325,3.19,2,oui,0,Arlon,81001,Luxembourg,MR,ARLON/MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_10.html
3,KROELL Xavier,621,6.09,3,oui,0,Arlon,81001,Luxembourg,MR,ARLON/MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_10.html
4,BORGUET Alain,313,3.07,,non,,Arlon,81001,Luxembourg,MR,ARLON/MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_10.html
5,SCHOPPACH Yves,414,4.06,,non,,Arlon,81001,Luxembourg,MR,ARLON/MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_10.html
6,MANIGART Henri,621,6.09,4,oui,2,Arlon,81001,Luxembourg,MR,ARLON/MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_10.html
7,LEDANT Christiane,353,3.46,,non,,Arlon,81001,Luxembourg,MR,ARLON/MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_10.html
8,LANDRAIN Philippe,394,3.87,,non,,Arlon,81001,Luxembourg,MR,ARLON/MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_10.html
9,REUTER Michèle,372,3.65,,non,,Arlon,81001,Luxembourg,MR,ARLON/MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_10.html
10,MENDES GONCALVES Elisa,263,2.58,,non,,Arlon,81001,Luxembourg,MR,ARLON/MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_10.html
11,TURBANG Ludovic,424,4.16,6,oui,5,Arlon,81001,Luxembourg,MR,ARLON/MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_10.html
12,STILLEN Kévin,357,3.5,,non,,Arlon,81001,Luxembourg,MR,ARLON/MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_10.html
13,VAN HUFFEL Nadine,237,2.33,,non,,Arlon,81001,Luxembourg,MR,ARLON/MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_10.html
14,KROONEN Jean-Sébastien,264,2.59,,non,,Arlon,81001,Luxembourg,MR,ARLON/MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_10.html
15,DEWELLE Aline,230,2.26,,non,,Arlon,81001,Luxembourg,MR,ARLON/MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_10.html
16,KUHNÉMANT Jean-Pierre,259,2.54,,non,,Arlon,81001,Luxembourg,MR,ARLON/MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_10.html
17,STEFFLER Huguette,260,2.55,,non,,Arlon,81001,Luxembourg,MR,ARLON/MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_10.html
18,ANDRIANNE Céline,300,2.94,,non,,Arlon,81001,Luxembourg,MR,ARLON/MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_10.html
19,HARDY Yves,289,2.84,,non,,Arlon,81001,Luxembourg,MR,ARLON/MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_10.html
20,MOINY Marie-Hélène,245,2.4,,non,,Arlon,81001,Luxembourg,MR,ARLON/MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_10.html
21,BOUILLON Daniel,233,2.29,,non,,Arlon,81001,Luxembourg,MR,ARLON/MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_10.html
22,THÉÂTRE Collette,245,2.4,,non,,Arlon,81001,Luxembourg,MR,ARLON/MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_10.html
23,ALLARD Yolande,236,2.32,,non,,Arlon,81001,Luxembourg,MR,ARLON/MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_10.html
24,KIEFFER Jonathan,330,3.24,,non,,Arlon,81001,Luxembourg,MR,ARLON/MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_10.html
25,DOBBELAERE Virginie,287,2.82,,non,,Arlon,81001,Luxembourg,MR,ARLON/MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_10.html
26,METZLER Aurianne,316,3.1,,non,,Arlon,81001,Luxembourg,MR,ARLON/MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_10.html
27,ENSCH Jacques,282,2.77,,non,,Arlon,81001,Luxembourg,MR,ARLON/MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_10.html
28,LAFFINEUR Paul,350,3.44,,non,,Arlon,81001,Luxembourg,MR,ARLON/MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_10.html
29,CHARLIER - GUILLAUME Marcelle,561,5.51,5,oui,24,Arlon,81001,Luxembourg,MR,ARLON/MR,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_10.html
1,WANT Didier,228,9.76,1,oui,0,Assesse,92006,Namur,ECOLO,ASSESSE/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_9.html
2,LAURENSIS-MARCOLINI Nadia,174,7.45,,non,,Assesse,92006,Namur,ECOLO,ASSESSE/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_9.html
3,GOETHALS Maurice,117,5.01,,non,,Assesse,92006,Namur,ECOLO,ASSESSE/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_9.html
4,SCAUFLAIRE-GODET Marie,144,6.17,,non,,Assesse,92006,Namur,ECOLO,ASSESSE/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_9.html
5,REMACLE Fabrice,124,5.31,,non,,Assesse,92006,Namur,ECOLO,ASSESSE/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_9.html
6,DAWAGNE Caroline,122,5.22,,non,,Assesse,92006,Namur,ECOLO,ASSESSE/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_9.html
7,BALLEZ Paul,166,7.11,,non,,Assesse,92006,Namur,ECOLO,ASSESSE/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_9.html
8,PIGNEUR Lise-Marie,131,5.61,,non,,Assesse,92006,Namur,ECOLO,ASSESSE/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_9.html
9,FURNEMONT - BAUDOIN Julien,105,4.5,,non,,Assesse,92006,Namur,ECOLO,ASSESSE/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_9.html
10,BROHET - FRANQUINET Bernadette,123,5.27,,non,,Assesse,92006,Namur,ECOLO,ASSESSE/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_9.html
11,FRANCOIS Guillaume,112,4.8,,non,,Assesse,92006,Namur,ECOLO,ASSESSE/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_9.html
12,DEMOULIN Anne,107,4.58,,non,,Assesse,92006,Namur,ECOLO,ASSESSE/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_9.html
13,OTTE Francis,110,4.71,,non,,Assesse,92006,Namur,ECOLO,ASSESSE/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_9.html
14,LAMBILLOTTE - METENS Isabelle,140,6,,non,,Assesse,92006,Namur,ECOLO,ASSESSE/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_9.html
15,VERBROUCK - REUMAUX Marie-Pascale,99,4.24,,non,,Assesse,92006,Namur,ECOLO,ASSESSE/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_9.html
16,ANDRE - WATELET Isabelle,108,4.63,,non,,Assesse,92006,Namur,ECOLO,ASSESSE/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_9.html
17,GILKINET Georges,225,9.64,2,oui,15,Assesse,92006,Namur,ECOLO,ASSESSE/ECOLO,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_9.html
1,BOUVEROUX Luc,881,15.45,1,oui,0,Assesse,92006,Namur,ALN,ASSESSE/ALN,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_284.html
2,AVALOSSE Anne-Françoise,501,8.79,4,oui,-2,Assesse,92006,Namur,ALN,ASSESSE/ALN,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_284.html
3,PIERSON Marc,652,11.43,2,oui,1,Assesse,92006,Namur,ALN,ASSESSE/ALN,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_284.html
4,BRICHARD Pascale,260,4.56,8,oui,-4,Assesse,92006,Namur,ALN,ASSESSE/ALN,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_284.html
5,VANDERSCHEUREN Noël,272,4.77,7,oui,-2,Assesse,92006,Namur,ALN,ASSESSE/ALN,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_284.html
6,SAMBON Séverine,222,3.89,,non,,Assesse,92006,Namur,ALN,ASSESSE/ALN,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_284.html
7,GRAINDORGE Gilles,347,6.09,5,oui,2,Assesse,92006,Namur,ALN,ASSESSE/ALN,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_284.html
8,MATTOT Michelle,211,3.7,,non,,Assesse,92006,Namur,ALN,ASSESSE/ALN,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_284.html
9,DEGRAEVE Marc,240,4.21,,non,,Assesse,92006,Namur,ALN,ASSESSE/ALN,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_284.html
10,RICHEZ Isabelle,131,2.3,,non,,Assesse,92006,Namur,ALN,ASSESSE/ALN,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_284.html
11,LANTONNOIS van RODE André,157,2.75,,non,,Assesse,92006,Namur,ALN,ASSESSE/ALN,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_284.html
12,DE BUYSER Capucine,196,3.44,,non,,Assesse,92006,Namur,ALN,ASSESSE/ALN,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_284.html
13,LEYDER Benjamin,326,5.72,6,oui,7,Assesse,92006,Namur,ALN,ASSESSE/ALN,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_284.html
