region,﻿Nr.,Titulaires,Votes,position_elu,elu,commune,code_ins_commune,parti,liste,lien
Wallonie,18,FLOYMONT Damien,271,5,oui,Mettet,92087,ROPS,Mettet-ROPS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM92087&party=336
Wallonie,19,DE BROUWER-CABARAUX Anne-Françoise,138,,non,Mettet,92087,ROPS,Mettet-ROPS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM92087&party=336
Wallonie,20,MEYS Christian,212,,non,Mettet,92087,ROPS,Mettet-ROPS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM92087&party=336
Wallonie,21,RECLOUX Karinne,203,,non,Mettet,92087,ROPS,Mettet-ROPS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM92087&party=336
Wallonie,22,FAUCHET Didier,256,,non,Mettet,92087,ROPS,Mettet-ROPS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM92087&party=336
Wallonie,23,PREUMONT Guy,206,,non,Mettet,92087,ROPS,Mettet-ROPS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM92087&party=336
Wallonie,1,DELFORGE Yves,2124,1,oui,Mettet,92087,ICAP,Mettet-ICAP,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM92087&party=335
Wallonie,2,LÉGLISE Françoise,884,2,oui,Mettet,92087,ICAP,Mettet-ICAP,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM92087&party=335
Wallonie,3,COPPENS Franz,587,5,oui,Mettet,92087,ICAP,Mettet-ICAP,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM92087&party=335
Wallonie,4,PHILIPPOT-VAN BEVER Fabienne,379,,non,Mettet,92087,ICAP,Mettet-ICAP,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM92087&party=335
Wallonie,5,BOUSSIFET Claude,494,8,oui,Mettet,92087,ICAP,Mettet-ICAP,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM92087&party=335
Wallonie,6,COBUT Céline,382,11,oui,Mettet,92087,ICAP,Mettet-ICAP,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM92087&party=335
Wallonie,7,JANSSENS Michel,487,9,oui,Mettet,92087,ICAP,Mettet-ICAP,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM92087&party=335
Wallonie,8,HOTELET Isabelle,261,,non,Mettet,92087,ICAP,Mettet-ICAP,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM92087&party=335
Wallonie,9,LAFFINEUR Aurélien,636,3,oui,Mettet,92087,ICAP,Mettet-ICAP,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM92087&party=335
Wallonie,10,SZKLARWYK Clarence,339,,non,Mettet,92087,ICAP,Mettet-ICAP,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM92087&party=335
Wallonie,11,MOLITOR Freddy,287,,non,Mettet,92087,ICAP,Mettet-ICAP,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM92087&party=335
Wallonie,12,LECLERCQ Isabelle,178,,non,Mettet,92087,ICAP,Mettet-ICAP,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM92087&party=335
Wallonie,13,BEAURAIN Stéphane,290,,non,Mettet,92087,ICAP,Mettet-ICAP,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM92087&party=335
Wallonie,14,DENIS Françoise,128,,non,Mettet,92087,ICAP,Mettet-ICAP,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM92087&party=335
Wallonie,15,GEORGES Maxime,275,,non,Mettet,92087,ICAP,Mettet-ICAP,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM92087&party=335
Wallonie,16,COLLART Caroline,199,,non,Mettet,92087,ICAP,Mettet-ICAP,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM92087&party=335
Wallonie,17,WAUTHY Michaël,218,,non,Mettet,92087,ICAP,Mettet-ICAP,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM92087&party=335
Wallonie,18,TOMBOIS Evelyne,227,,non,Mettet,92087,ICAP,Mettet-ICAP,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM92087&party=335
Wallonie,19,RUTH Jean-Benoît,608,4,oui,Mettet,92087,ICAP,Mettet-ICAP,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM92087&party=335
Wallonie,20,MIGEOT Camille,242,,non,Mettet,92087,ICAP,Mettet-ICAP,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM92087&party=335
Wallonie,21,SARTO Jules,567,6,oui,Mettet,92087,ICAP,Mettet-ICAP,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM92087&party=335
Wallonie,22,DEMEURE-TOISOUL Maryse,390,10,oui,Mettet,92087,ICAP,Mettet-ICAP,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM92087&party=335
Wallonie,23,DETHIER Fabien,519,7,oui,Mettet,92087,ICAP,Mettet-ICAP,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM92087&party=335
Wallonie,1,DEFAYS Jeanne,601,3,oui,Modave,61041,OSE,Modave-OSE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=424
Wallonie,2,DAL MOLIN Bruno,606,2,oui,Modave,61041,OSE,Modave-OSE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=424
Wallonie,3,DE MEYER Magali,460,5,oui,Modave,61041,OSE,Modave-OSE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=424
Wallonie,4,VERVOORT Olivier,344,,non,Modave,61041,OSE,Modave-OSE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=424
Wallonie,5,DE LA HAYE Suzanne,319,,non,Modave,61041,OSE,Modave-OSE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=424
Wallonie,6,WÉGRIA Arnaud,300,,non,Modave,61041,OSE,Modave-OSE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=424
Wallonie,7,LAAOUEJ Karima,361,8,oui,Modave,61041,OSE,Modave-OSE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=424
Wallonie,8,MICELI Franco,290,,non,Modave,61041,OSE,Modave-OSE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=424
Wallonie,9,BELLI-DOR Aurélie,388,6,oui,Modave,61041,OSE,Modave-OSE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=424
Wallonie,10,VRANKEN Vincent,282,,non,Modave,61041,OSE,Modave-OSE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=424
Wallonie,11,DUCHÊNE Anne,463,4,oui,Modave,61041,OSE,Modave-OSE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=424
Wallonie,12,GEORGES Olivier,263,,non,Modave,61041,OSE,Modave-OSE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=424
Wallonie,13,GREINDL-FALLON Catherine,343,,non,Modave,61041,OSE,Modave-OSE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=424
Wallonie,14,ROUELLE Nicolas,380,7,oui,Modave,61041,OSE,Modave-OSE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=424
Wallonie,15,THOMAS Eric,647,1,oui,Modave,61041,OSE,Modave-OSE,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=424
Wallonie,1,CROCHET Pierre,736,1,oui,Modave,61041,POM,Modave-POM,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=423
Wallonie,2,DEGRIJSE Valérie,430,2,oui,Modave,61041,POM,Modave-POM,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=423
Wallonie,3,DI BARTOLOMÉO Gaëtan,317,5,oui,Modave,61041,POM,Modave-POM,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=423
Wallonie,4,SAJID-MATHELOT Amal,416,3,oui,Modave,61041,POM,Modave-POM,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=423
Wallonie,5,MIGNOLET Florent,406,4,oui,Modave,61041,POM,Modave-POM,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=423
Wallonie,6,GASPARD Bernadette,268,,non,Modave,61041,POM,Modave-POM,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=423
Wallonie,7,RAUDNE Carlo,283,,non,Modave,61041,POM,Modave-POM,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=423
Wallonie,8,CHARLET Morgane,286,,non,Modave,61041,POM,Modave-POM,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=423
Wallonie,9,NICOLAS Désiré-André,315,6,oui,Modave,61041,POM,Modave-POM,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=423
Wallonie,10,BERTRAND Cindy,240,,non,Modave,61041,POM,Modave-POM,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=423
Wallonie,11,BERTIEAUX Jean-Luc,238,,non,Modave,61041,POM,Modave-POM,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=423
Wallonie,12,OLIVA ESCUAIN Dorothée,229,,non,Modave,61041,POM,Modave-POM,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=423
Wallonie,13,BATTISTI Gilles,255,,non,Modave,61041,POM,Modave-POM,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=423
Wallonie,14,DELCOMINETTE Pascale,248,,non,Modave,61041,POM,Modave-POM,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=423
Wallonie,15,MICHAUX Benjamin,273,,non,Modave,61041,POM,Modave-POM,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=423
Wallonie,1,ROBERT Serge,208,1,oui,Modave,61041,UC,Modave-UC,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=9
Wallonie,2,TATON Nancy,116,,non,Modave,61041,UC,Modave-UC,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=9
Wallonie,3,LARANJEIRA TORRES Manuel,106,,non,Modave,61041,UC,Modave-UC,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=9
Wallonie,4,CAJOT Roselyne,57,,non,Modave,61041,UC,Modave-UC,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=9
Wallonie,5,CARRUBBA Carmelo,100,,non,Modave,61041,UC,Modave-UC,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=9
Wallonie,6,LEFÉBURE Virginie,68,,non,Modave,61041,UC,Modave-UC,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=9
Wallonie,7,LIERNEUX Dimitri,113,,non,Modave,61041,UC,Modave-UC,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=9
Wallonie,8,LECRENIER Perrine,70,,non,Modave,61041,UC,Modave-UC,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=9
Wallonie,9,VANHOUDT Julien,82,,non,Modave,61041,UC,Modave-UC,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=9
Wallonie,10,ELSEN Marguerite,61,,non,Modave,61041,UC,Modave-UC,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=9
Wallonie,11,RENKIN Luc,62,,non,Modave,61041,UC,Modave-UC,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=9
Wallonie,12,GILLIS Marjorie,60,,non,Modave,61041,UC,Modave-UC,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=9
Wallonie,13,FONTAINE Pierre,62,,non,Modave,61041,UC,Modave-UC,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=9
Wallonie,14,HENRY Marie-Thérèse,73,,non,Modave,61041,UC,Modave-UC,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=9
Wallonie,15,ARNDT Laurent,73,,non,Modave,61041,UC,Modave-UC,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM61041&party=9
Wallonie,1,MONIN Jean-Marc,304,1,oui,Momignies,56051,AC,Momignies-AC,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=151
Wallonie,2,GRAUX Marie,166,,non,Momignies,56051,AC,Momignies-AC,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=151
Wallonie,3,SALENGROS Frédéric,205,2,oui,Momignies,56051,AC,Momignies-AC,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=151
Wallonie,4,VERSAEVEL Stéphanie,161,,non,Momignies,56051,AC,Momignies-AC,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=151
Wallonie,5,LAUDELOUT John,145,,non,Momignies,56051,AC,Momignies-AC,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=151
Wallonie,6,DESMASURES Laura,146,,non,Momignies,56051,AC,Momignies-AC,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=151
Wallonie,7,DÉSERT Walter,145,,non,Momignies,56051,AC,Momignies-AC,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=151
Wallonie,8,BONMARIAGE Laurence,143,,non,Momignies,56051,AC,Momignies-AC,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=151
Wallonie,9,ALIBERT Charles,117,,non,Momignies,56051,AC,Momignies-AC,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=151
Wallonie,10,DORVILLERS Marie,117,,non,Momignies,56051,AC,Momignies-AC,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=151
Wallonie,11,PETIT Eric,138,,non,Momignies,56051,AC,Momignies-AC,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=151
Wallonie,12,HUBEAUX Marie,117,,non,Momignies,56051,AC,Momignies-AC,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=151
Wallonie,13,WALLÉE Marc,138,,non,Momignies,56051,AC,Momignies-AC,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=151
Wallonie,14,TORDEURS Ingrid,169,,non,Momignies,56051,AC,Momignies-AC,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=151
Wallonie,15,DE CLERFAŸT Michel,131,,non,Momignies,56051,AC,Momignies-AC,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=151
Wallonie,16,VANDERHEYDEN Annie,177,,non,Momignies,56051,AC,Momignies-AC,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=151
Wallonie,17,AERTSENS Christian,124,,non,Momignies,56051,AC,Momignies-AC,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=151
Wallonie,1,BAYARD Eddy,841,2,oui,Momignies,56051,MR-PS,Momignies-MR-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=318
Wallonie,2,DESHORME-RIEZ Véronique,711,3,oui,Momignies,56051,MR-PS,Momignies-MR-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=318
Wallonie,3,HOCQUET Noah,404,8,oui,Momignies,56051,MR-PS,Momignies-MR-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=318
Wallonie,4,DELAPAS Anne,384,,non,Momignies,56051,MR-PS,Momignies-MR-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=318
Wallonie,5,TENAERTS Vincent,413,7,oui,Momignies,56051,MR-PS,Momignies-MR-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=318
Wallonie,6,GILAIN Léna,386,,non,Momignies,56051,MR-PS,Momignies-MR-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=318
Wallonie,7,BACHELARD Guy,298,,non,Momignies,56051,MR-PS,Momignies-MR-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=318
Wallonie,8,KEMPKENS-BROUSMICHE Fabienne,556,5,oui,Momignies,56051,MR-PS,Momignies-MR-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=318
Wallonie,9,FORTEMPS Robert,389,,non,Momignies,56051,MR-PS,Momignies-MR-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=318
Wallonie,10,FORTEMPS-DOCQUIER Andrée,217,,non,Momignies,56051,MR-PS,Momignies-MR-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=318
Wallonie,11,HUCHON Zalangbe dit Jean-Pierre,258,,non,Momignies,56051,MR-PS,Momignies-MR-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=318
Wallonie,12,POLOMÉ Céline,325,,non,Momignies,56051,MR-PS,Momignies-MR-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=318
Wallonie,13,DERZELLE Philippe,269,,non,Momignies,56051,MR-PS,Momignies-MR-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=318
Wallonie,14,SOBRY Rachel,567,4,oui,Momignies,56051,MR-PS,Momignies-MR-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=318
Wallonie,15,CROWET Frédéric,398,9,oui,Momignies,56051,MR-PS,Momignies-MR-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=318
Wallonie,16,DAUBERCIES Maryse,513,6,oui,Momignies,56051,MR-PS,Momignies-MR-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=318
Wallonie,17,DEPRET Albert,937,1,oui,Momignies,56051,MR-PS,Momignies-MR-PS,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=318
Wallonie,1,POULLAIN Jean-Marc,746,1,oui,Momignies,56051,I.C,Momignies-I.C,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=11
Wallonie,2,MARTINEZ RIOS-MEEUWISSEN Claire,353,,non,Momignies,56051,I.C,Momignies-I.C,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=11
Wallonie,3,PAQUET Eric,462,2,oui,Momignies,56051,I.C,Momignies-I.C,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=11
Wallonie,4,DEHOU Véronique,339,,non,Momignies,56051,I.C,Momignies-I.C,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=11
Wallonie,5,RECLOUX Olivier,427,3,oui,Momignies,56051,I.C,Momignies-I.C,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=11
Wallonie,6,RAUX Ingrid,396,5,oui,Momignies,56051,I.C,Momignies-I.C,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=11
Wallonie,7,DEPRET Jean-Pierre,331,,non,Momignies,56051,I.C,Momignies-I.C,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=11
Wallonie,8,GERSDORFF-NAVAUX Betty,309,,non,Momignies,56051,I.C,Momignies-I.C,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=11
Wallonie,9,FURNÉMONT Jean,381,,non,Momignies,56051,I.C,Momignies-I.C,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=11
Wallonie,10,PLUMART-GUILLAUME Virginie,314,,non,Momignies,56051,I.C,Momignies-I.C,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=11
Wallonie,11,CODDEN Guillaume,339,,non,Momignies,56051,I.C,Momignies-I.C,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=11
Wallonie,12,DUPONT-CHAVET Véronique,366,,non,Momignies,56051,I.C,Momignies-I.C,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=11
Wallonie,13,DIVRY Bernard,331,,non,Momignies,56051,I.C,Momignies-I.C,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=11
Wallonie,14,MACQ Audrey,370,,non,Momignies,56051,I.C,Momignies-I.C,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=11
Wallonie,15,VANDENDORPE José,386,6,oui,Momignies,56051,I.C,Momignies-I.C,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=11
Wallonie,16,CURRI Katia,400,4,oui,Momignies,56051,I.C,Momignies-I.C,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=11
Wallonie,17,MONNART-SWAELENS Rita,336,,non,Momignies,56051,I.C,Momignies-I.C,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=11
Wallonie,1,BISCHOP Lancelot,30,,non,Momignies,56051,NATION,Momignies-NATION,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=112
Wallonie,2,TURLOT Emilie,24,,non,Momignies,56051,NATION,Momignies-NATION,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM56051&party=112
Wallonie,1,de JAER Charlotte,1418,1,oui,Mons,53053,ECOLO,Mons-ECOLO,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM53053&party=6
Wallonie,2,QUIÉVY Samuël,596,4,oui,Mons,53053,ECOLO,Mons-ECOLO,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM53053&party=6
Wallonie,3,MARNEFFE Catherine,874,2,oui,Mons,53053,ECOLO,Mons-ECOLO,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM53053&party=6
Wallonie,4,MOERMAN Romain,264,,non,Mons,53053,ECOLO,Mons-ECOLO,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM53053&party=6
Wallonie,5,LEFEBVRE Aliénor,610,3,oui,Mons,53053,ECOLO,Mons-ECOLO,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM53053&party=6
Wallonie,6,BARONE Umberto,222,,non,Mons,53053,ECOLO,Mons-ECOLO,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM53053&party=6
Wallonie,7,DUMORTIER Flore,302,,non,Mons,53053,ECOLO,Mons-ECOLO,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM53053&party=6
Wallonie,8,CRÉPIN Vincent,573,5,oui,Mons,53053,ECOLO,Mons-ECOLO,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM53053&party=6
Wallonie,9,BLONDEAU Cécile,428,6,oui,Mons,53053,ECOLO,Mons-ECOLO,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM53053&party=6
Wallonie,10,DONFUT Michaël,269,,non,Mons,53053,ECOLO,Mons-ECOLO,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM53053&party=6
Wallonie,11,URBAIN Annie,262,,non,Mons,53053,ECOLO,Mons-ECOLO,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM53053&party=6
Wallonie,12,GHUISOLAND Alfred,317,,non,Mons,53053,ECOLO,Mons-ECOLO,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM53053&party=6
Wallonie,13,MARTIN Eléonore,337,,non,Mons,53053,ECOLO,Mons-ECOLO,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM53053&party=6
Wallonie,14,DEL CANE Philippe,284,,non,Mons,53053,ECOLO,Mons-ECOLO,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM53053&party=6
Wallonie,15,PREVOT Laurette,278,,non,Mons,53053,ECOLO,Mons-ECOLO,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM53053&party=6
Wallonie,16,SABLON Julien,295,,non,Mons,53053,ECOLO,Mons-ECOLO,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM53053&party=6
Wallonie,17,MOORTGAT Olivia,225,,non,Mons,53053,ECOLO,Mons-ECOLO,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM53053&party=6
Wallonie,18,DIARRA Ibrahim,187,,non,Mons,53053,ECOLO,Mons-ECOLO,https://elections2018.wallonie.be/fr/votes-nominatifs?el=CG&id=CGM53053&party=6
