Nr.,nom,voix,elu,commune,parti,lien
1,De Angelis Francesco,95,,Anderlecht,CITOYEN D'EUROPE M3E,http://bru2018.brussels/fr/results/municipalities/6086/lists/87.html
2,Fiszer Halina,52,,Anderlecht,CITOYEN D'EUROPE M3E,http://bru2018.brussels/fr/results/municipalities/6086/lists/87.html
1,Wiard Alain,431,1,Anderlecht,GÉNÉRATIONS Humanistes,http://bru2018.brussels/fr/results/municipalities/6087/lists/437.html
2,Renard Mireille,136,,Anderlecht,GÉNÉRATIONS Humanistes,http://bru2018.brussels/fr/results/municipalities/6087/lists/437.html
3,Wuestenberghs Louis,106,,Anderlecht,GÉNÉRATIONS Humanistes,http://bru2018.brussels/fr/results/municipalities/6087/lists/437.html
4,Dierickx Myriam,146,,Anderlecht,GÉNÉRATIONS Humanistes,http://bru2018.brussels/fr/results/municipalities/6087/lists/437.html
5,Maekelbergh Roland,117,,Anderlecht,GÉNÉRATIONS Humanistes,http://bru2018.brussels/fr/results/municipalities/6087/lists/437.html
6,Cerny Colette,89,,Anderlecht,GÉNÉRATIONS Humanistes,http://bru2018.brussels/fr/results/municipalities/6087/lists/437.html
7,Jourquin Hervé,97,,Anderlecht,GÉNÉRATIONS Humanistes,http://bru2018.brussels/fr/results/municipalities/6087/lists/437.html
8,Scott-De Paepe Liliane,84,,Anderlecht,GÉNÉRATIONS Humanistes,http://bru2018.brussels/fr/results/municipalities/6087/lists/437.html
9,De Boever Michel,73,,Anderlecht,GÉNÉRATIONS Humanistes,http://bru2018.brussels/fr/results/municipalities/6087/lists/437.html
10,Capelle Nathalie,79,,Anderlecht,GÉNÉRATIONS Humanistes,http://bru2018.brussels/fr/results/municipalities/6087/lists/437.html
11,De Cock Raphaël,83,,Anderlecht,GÉNÉRATIONS Humanistes,http://bru2018.brussels/fr/results/municipalities/6087/lists/437.html
12,Ponchon Christine,72,,Anderlecht,GÉNÉRATIONS Humanistes,http://bru2018.brussels/fr/results/municipalities/6087/lists/437.html
13,Despas Boris,97,,Anderlecht,GÉNÉRATIONS Humanistes,http://bru2018.brussels/fr/results/municipalities/6087/lists/437.html
14,De Troch-Movio Yvonne,117,,Anderlecht,GÉNÉRATIONS Humanistes,http://bru2018.brussels/fr/results/municipalities/6087/lists/437.html
15,Veldekens Harold,78,,Anderlecht,GÉNÉRATIONS Humanistes,http://bru2018.brussels/fr/results/municipalities/6087/lists/437.html
16,Mahaut-De Schuyter Michèle,123,,Anderlecht,GÉNÉRATIONS Humanistes,http://bru2018.brussels/fr/results/municipalities/6087/lists/437.html
17,Vanderborght Paul,78,,Anderlecht,GÉNÉRATIONS Humanistes,http://bru2018.brussels/fr/results/municipalities/6087/lists/437.html
18,Delbrouck-Mayon Evelyne,65,,Anderlecht,GÉNÉRATIONS Humanistes,http://bru2018.brussels/fr/results/municipalities/6087/lists/437.html
19,Collet Pierre,78,,Anderlecht,GÉNÉRATIONS Humanistes,http://bru2018.brussels/fr/results/municipalities/6087/lists/437.html
20,Moutquin Eloïse,70,,Anderlecht,GÉNÉRATIONS Humanistes,http://bru2018.brussels/fr/results/municipalities/6087/lists/437.html
21,Philippe Denis,109,,Anderlecht,GÉNÉRATIONS Humanistes,http://bru2018.brussels/fr/results/municipalities/6087/lists/437.html
22,Salsac Céline,81,,Anderlecht,GÉNÉRATIONS Humanistes,http://bru2018.brussels/fr/results/municipalities/6087/lists/437.html
23,Decat Benoit,85,,Anderlecht,GÉNÉRATIONS Humanistes,http://bru2018.brussels/fr/results/municipalities/6087/lists/437.html
24,Steenmans Marina,57,,Anderlecht,GÉNÉRATIONS Humanistes,http://bru2018.brussels/fr/results/municipalities/6087/lists/437.html
25,Cobbaert André,87,,Anderlecht,GÉNÉRATIONS Humanistes,http://bru2018.brussels/fr/results/municipalities/6087/lists/437.html
26,De Hertogh Claire,121,,Anderlecht,GÉNÉRATIONS Humanistes,http://bru2018.brussels/fr/results/municipalities/6087/lists/437.html
27,Hoebrechts Hugo,98,,Anderlecht,GÉNÉRATIONS Humanistes,http://bru2018.brussels/fr/results/municipalities/6087/lists/437.html
28,Maekelbergh Estelle,133,,Anderlecht,GÉNÉRATIONS Humanistes,http://bru2018.brussels/fr/results/municipalities/6087/lists/437.html
29,Wiard Victor,203,,Anderlecht,GÉNÉRATIONS Humanistes,http://bru2018.brussels/fr/results/municipalities/6087/lists/437.html
1,Deleuze Olivier,2063,1,Anderlecht,ECOLO-GROEN,http://bru2018.brussels/fr/results/municipalities/6087/lists/31.html
2,Bury Odile,664,2,Anderlecht,ECOLO-GROEN,http://bru2018.brussels/fr/results/municipalities/6087/lists/31.html
3,Roberti Tristan,484,3,Anderlecht,ECOLO-GROEN,http://bru2018.brussels/fr/results/municipalities/6087/lists/31.html
4,Clerbaux Cathy,462,5,Anderlecht,ECOLO-GROEN,http://bru2018.brussels/fr/results/municipalities/6087/lists/31.html
5,Thielemans Benoit,492,4,Anderlecht,ECOLO-GROEN,http://bru2018.brussels/fr/results/municipalities/6087/lists/31.html
6,Moukhlisse Rachida,372,9,Anderlecht,ECOLO-GROEN,http://bru2018.brussels/fr/results/municipalities/6087/lists/31.html
7,Soumillion Daniel,340,11,Anderlecht,ECOLO-GROEN,http://bru2018.brussels/fr/results/municipalities/6087/lists/31.html
8,van den Berg Joëlle,388,8,Anderlecht,ECOLO-GROEN,http://bru2018.brussels/fr/results/municipalities/6087/lists/31.html
9,Boudru Félix,371,10,Anderlecht,ECOLO-GROEN,http://bru2018.brussels/fr/results/municipalities/6087/lists/31.html
10,Dehaut Laurence,293,,Anderlecht,ECOLO-GROEN,http://bru2018.brussels/fr/results/municipalities/6087/lists/31.html
11,Schelck Miguel,264,,Anderlecht,ECOLO-GROEN,http://bru2018.brussels/fr/results/municipalities/6087/lists/31.html
12,de Pierpont Blanche,333,,Anderlecht,ECOLO-GROEN,http://bru2018.brussels/fr/results/municipalities/6087/lists/31.html
13,De Boe Alexis,216,,Anderlecht,ECOLO-GROEN,http://bru2018.brussels/fr/results/municipalities/6087/lists/31.html
14,Sapa Furaha Aurélie,427,7,Anderlecht,ECOLO-GROEN,http://bru2018.brussels/fr/results/municipalities/6087/lists/31.html
15,Lejeune Charles,231,,Anderlecht,ECOLO-GROEN,http://bru2018.brussels/fr/results/municipalities/6087/lists/31.html
16,Crunelle Samantha,318,,Anderlecht,ECOLO-GROEN,http://bru2018.brussels/fr/results/municipalities/6087/lists/31.html
17,Denys Lieven,199,,Anderlecht,ECOLO-GROEN,http://bru2018.brussels/fr/results/municipalities/6087/lists/31.html
18,Laloux Claire,317,,Anderlecht,ECOLO-GROEN,http://bru2018.brussels/fr/results/municipalities/6087/lists/31.html
19,Harquel Julien,181,,Anderlecht,ECOLO-GROEN,http://bru2018.brussels/fr/results/municipalities/6087/lists/31.html
20,Kouvo Sari,221,,Anderlecht,ECOLO-GROEN,http://bru2018.brussels/fr/results/municipalities/6087/lists/31.html
21,Vandermaelen Luc,195,,Anderlecht,ECOLO-GROEN,http://bru2018.brussels/fr/results/municipalities/6087/lists/31.html
22,Swinarska Magdalena,304,,Anderlecht,ECOLO-GROEN,http://bru2018.brussels/fr/results/municipalities/6087/lists/31.html
23,Derbaix Albert,209,,Anderlecht,ECOLO-GROEN,http://bru2018.brussels/fr/results/municipalities/6087/lists/31.html
24,Lierneux Maryse,248,,Anderlecht,ECOLO-GROEN,http://bru2018.brussels/fr/results/municipalities/6087/lists/31.html
25,Verhulst François,167,,Anderlecht,ECOLO-GROEN,http://bru2018.brussels/fr/results/municipalities/6087/lists/31.html
26,Molinghen Sophie,217,,Anderlecht,ECOLO-GROEN,http://bru2018.brussels/fr/results/municipalities/6087/lists/31.html
27,Delchambre Philippe,207,,Anderlecht,ECOLO-GROEN,http://bru2018.brussels/fr/results/municipalities/6087/lists/31.html
28,Stassart Marie-Noëlle,338,12,Anderlecht,ECOLO-GROEN,http://bru2018.brussels/fr/results/municipalities/6087/lists/31.html
29,Depuydt Anne,434,6,Anderlecht,ECOLO-GROEN,http://bru2018.brussels/fr/results/municipalities/6087/lists/31.html
1,Payfa Martine,1752,1,Anderlecht,DéFI,http://bru2018.brussels/fr/results/municipalities/6087/lists/73.html
2,Dermine Alexandre,359,2,Anderlecht,DéFI,http://bru2018.brussels/fr/results/municipalities/6087/lists/73.html
3,Spaak-Jeanmart Anne,256,7,Anderlecht,DéFI,http://bru2018.brussels/fr/results/municipalities/6087/lists/73.html
4,Desprez Philippe,328,5,Anderlecht,DéFI,http://bru2018.brussels/fr/results/municipalities/6087/lists/73.html
5,Squartini Laura,377,3,Anderlecht,DéFI,http://bru2018.brussels/fr/results/municipalities/6087/lists/73.html
6,Godart Eric,135,,Anderlecht,DéFI,http://bru2018.brussels/fr/results/municipalities/6087/lists/73.html
7,Buyens Dominique,182,,Anderlecht,DéFI,http://bru2018.brussels/fr/results/municipalities/6087/lists/73.html
8,Houbion Yves,104,,Anderlecht,DéFI,http://bru2018.brussels/fr/results/municipalities/6087/lists/73.html
9,Bonny Nadège,160,,Anderlecht,DéFI,http://bru2018.brussels/fr/results/municipalities/6087/lists/73.html
10,Hubert Yvan,148,,Anderlecht,DéFI,http://bru2018.brussels/fr/results/municipalities/6087/lists/73.html
11,Roisin Christine,184,,Anderlecht,DéFI,http://bru2018.brussels/fr/results/municipalities/6087/lists/73.html
12,Mathisen Marc,110,,Anderlecht,DéFI,http://bru2018.brussels/fr/results/municipalities/6087/lists/73.html
13,Jaminon Virginie,110,,Anderlecht,DéFI,http://bru2018.brussels/fr/results/municipalities/6087/lists/73.html
14,Gomes Manu,131,,Anderlecht,DéFI,http://bru2018.brussels/fr/results/municipalities/6087/lists/73.html
15,Fonsny Inès,122,,Anderlecht,DéFI,http://bru2018.brussels/fr/results/municipalities/6087/lists/73.html
16,van Steensel Laurent,163,,Anderlecht,DéFI,http://bru2018.brussels/fr/results/municipalities/6087/lists/73.html
17,Geerlandt Claude,107,,Anderlecht,DéFI,http://bru2018.brussels/fr/results/municipalities/6087/lists/73.html
18,Camut Stéphane,103,,Anderlecht,DéFI,http://bru2018.brussels/fr/results/municipalities/6087/lists/73.html
19,Maricq Ariane,107,,Anderlecht,DéFI,http://bru2018.brussels/fr/results/municipalities/6087/lists/73.html
20,Balthazart André,112,,Anderlecht,DéFI,http://bru2018.brussels/fr/results/municipalities/6087/lists/73.html
21,Dartevelle Valérie,113,,Anderlecht,DéFI,http://bru2018.brussels/fr/results/municipalities/6087/lists/73.html
22,Charpentier Didier,150,,Anderlecht,DéFI,http://bru2018.brussels/fr/results/municipalities/6087/lists/73.html
23,Humblet-Barbieux Denise,121,,Anderlecht,DéFI,http://bru2018.brussels/fr/results/municipalities/6087/lists/73.html
24,Vercauteren Jean-Marie,161,,Anderlecht,DéFI,http://bru2018.brussels/fr/results/municipalities/6087/lists/73.html
25,Mbeka Mbumba Joëlle,153,,Anderlecht,DéFI,http://bru2018.brussels/fr/results/municipalities/6087/lists/73.html
26,Colson Michel,283,6,Anderlecht,DéFI,http://bru2018.brussels/fr/results/municipalities/6087/lists/73.html
27,Smeets Michèle,182,,Anderlecht,DéFI,http://bru2018.brussels/fr/results/municipalities/6087/lists/73.html
28,Brynaert Dominique,117,,Anderlecht,DéFI,http://bru2018.brussels/fr/results/municipalities/6087/lists/73.html
29,Ferretti Sandra,338,4,Anderlecht,DéFI,http://bru2018.brussels/fr/results/municipalities/6087/lists/73.html
1,Casier Martin,673,1,Anderlecht,PS-SP.A Cause Commune,http://bru2018.brussels/fr/results/municipalities/6087/lists/444.html
2,Lepoivre Florence,260,2,Anderlecht,PS-SP.A Cause Commune,http://bru2018.brussels/fr/results/municipalities/6087/lists/444.html
3,Bertrand Jos,176,,Anderlecht,PS-SP.A Cause Commune,http://bru2018.brussels/fr/results/municipalities/6087/lists/444.html
4,Gillain-Daveloose Chloé,245,3,Anderlecht,PS-SP.A Cause Commune,http://bru2018.brussels/fr/results/municipalities/6087/lists/444.html
5,Gillet Thomas,131,,Anderlecht,PS-SP.A Cause Commune,http://bru2018.brussels/fr/results/municipalities/6087/lists/444.html
6,Masson Ségolène,79,,Anderlecht,PS-SP.A Cause Commune,http://bru2018.brussels/fr/results/municipalities/6087/lists/444.html
7,Vanderkelen Henri,85,,Anderlecht,PS-SP.A Cause Commune,http://bru2018.brussels/fr/results/municipalities/6087/lists/444.html
8,Jacobs Schindfessel Danielle,74,,Anderlecht,PS-SP.A Cause Commune,http://bru2018.brussels/fr/results/municipalities/6087/lists/444.html
9,Vereecken Georges,48,,Anderlecht,PS-SP.A Cause Commune,http://bru2018.brussels/fr/results/municipalities/6087/lists/444.html
10,El Rhachi Mina,121,,Anderlecht,PS-SP.A Cause Commune,http://bru2018.brussels/fr/results/municipalities/6087/lists/444.html
11,Drakidis Théo,54,,Anderlecht,PS-SP.A Cause Commune,http://bru2018.brussels/fr/results/municipalities/6087/lists/444.html
12,Smits Alice,67,,Anderlecht,PS-SP.A Cause Commune,http://bru2018.brussels/fr/results/municipalities/6087/lists/444.html
13,Gendebien Olivier,44,,Anderlecht,PS-SP.A Cause Commune,http://bru2018.brussels/fr/results/municipalities/6087/lists/444.html
14,Van Der Pluym Fabienne,73,,Anderlecht,PS-SP.A Cause Commune,http://bru2018.brussels/fr/results/municipalities/6087/lists/444.html
15,Jacob Stéphane,70,,Anderlecht,PS-SP.A Cause Commune,http://bru2018.brussels/fr/results/municipalities/6087/lists/444.html
16,Bonnewijn Frédérique,67,,Anderlecht,PS-SP.A Cause Commune,http://bru2018.brussels/fr/results/municipalities/6087/lists/444.html
17,Deville Frédéric,51,,Anderlecht,PS-SP.A Cause Commune,http://bru2018.brussels/fr/results/municipalities/6087/lists/444.html
18,Van Laer Patricia,53,,Anderlecht,PS-SP.A Cause Commune,http://bru2018.brussels/fr/results/municipalities/6087/lists/444.html
19,Vandermotten Christian,80,,Anderlecht,PS-SP.A Cause Commune,http://bru2018.brussels/fr/results/municipalities/6087/lists/444.html
20,Polet Mia,89,,Anderlecht,PS-SP.A Cause Commune,http://bru2018.brussels/fr/results/municipalities/6087/lists/444.html
21,Sami Boubker,72,,Anderlecht,PS-SP.A Cause Commune,http://bru2018.brussels/fr/results/municipalities/6087/lists/444.html
22,Coolen Hilde,64,,Anderlecht,PS-SP.A Cause Commune,http://bru2018.brussels/fr/results/municipalities/6087/lists/444.html
23,Verbrugghe Yves,48,,Anderlecht,PS-SP.A Cause Commune,http://bru2018.brussels/fr/results/municipalities/6087/lists/444.html
24,Lefebvre Isabelle,76,,Anderlecht,PS-SP.A Cause Commune,http://bru2018.brussels/fr/results/municipalities/6087/lists/444.html
25,Havelange Paul,56,,Anderlecht,PS-SP.A Cause Commune,http://bru2018.brussels/fr/results/municipalities/6087/lists/444.html
26,Peeters Anne,74,,Anderlecht,PS-SP.A Cause Commune,http://bru2018.brussels/fr/results/municipalities/6087/lists/444.html
27,Biesemans Sam,81,,Anderlecht,PS-SP.A Cause Commune,http://bru2018.brussels/fr/results/municipalities/6087/lists/444.html
28,Van Liefferinge Floriane,74,,Anderlecht,PS-SP.A Cause Commune,http://bru2018.brussels/fr/results/municipalities/6087/lists/444.html
29,Kutendakana Michel,171,,Anderlecht,PS-SP.A Cause Commune,http://bru2018.brussels/fr/results/municipalities/6087/lists/444.html
1,Leisterh David,1517,1,Anderlecht,MR-GM,http://bru2018.brussels/fr/results/municipalities/6087/lists/451.html
2,van Hecke Cécile,412,2,Anderlecht,MR-GM,http://bru2018.brussels/fr/results/municipalities/6087/lists/451.html
3,Cisey Jean-Manuel,241,5,Anderlecht,MR-GM,http://bru2018.brussels/fr/results/municipalities/6087/lists/451.html
4,Nguyen Hang,267,4,Anderlecht,MR-GM,http://bru2018.brussels/fr/results/municipalities/6087/lists/451.html
5,Persoons Gabriel,186,,Anderlecht,MR-GM,http://bru2018.brussels/fr/results/municipalities/6087/lists/451.html
6,Laenen Laurence,137,,Anderlecht,MR-GM,http://bru2018.brussels/fr/results/municipalities/6087/lists/451.html
7,de Le Hoye Jean-François,202,,Anderlecht,MR-GM,http://bru2018.brussels/fr/results/municipalities/6087/lists/451.html
8,Bortnowski Christine,126,,Anderlecht,MR-GM,http://bru2018.brussels/fr/results/municipalities/6087/lists/451.html
9,Wautier David,102,,Anderlecht,MR-GM,http://bru2018.brussels/fr/results/municipalities/6087/lists/451.html
10,Henniquiau Laurence,147,,Anderlecht,MR-GM,http://bru2018.brussels/fr/results/municipalities/6087/lists/451.html
11,Mahaut Tom,150,,Anderlecht,MR-GM,http://bru2018.brussels/fr/results/municipalities/6087/lists/451.html
12,De Mot Bénédicte,122,,Anderlecht,MR-GM,http://bru2018.brussels/fr/results/municipalities/6087/lists/451.html
13,Stienlet José,137,,Anderlecht,MR-GM,http://bru2018.brussels/fr/results/municipalities/6087/lists/451.html
14,Horstermans Viviane,93,,Anderlecht,MR-GM,http://bru2018.brussels/fr/results/municipalities/6087/lists/451.html
15,de Fauconval Guillebert,218,6,Anderlecht,MR-GM,http://bru2018.brussels/fr/results/municipalities/6087/lists/451.html
16,Kempeneers Jeannine,105,,Anderlecht,MR-GM,http://bru2018.brussels/fr/results/municipalities/6087/lists/451.html
17,Denuit Thierry,125,,Anderlecht,MR-GM,http://bru2018.brussels/fr/results/municipalities/6087/lists/451.html
18,Herremans Lara,87,,Anderlecht,MR-GM,http://bru2018.brussels/fr/results/municipalities/6087/lists/451.html
19,Loits Kevin,90,,Anderlecht,MR-GM,http://bru2018.brussels/fr/results/municipalities/6087/lists/451.html
20,Soens Hilde,91,,Anderlecht,MR-GM,http://bru2018.brussels/fr/results/municipalities/6087/lists/451.html
21,Bloyaert Michel,97,,Anderlecht,MR-GM,http://bru2018.brussels/fr/results/municipalities/6087/lists/451.html
22,de Grand Ry Cécile,133,,Anderlecht,MR-GM,http://bru2018.brussels/fr/results/municipalities/6087/lists/451.html
23,Van Der Meeren Robert,81,,Anderlecht,MR-GM,http://bru2018.brussels/fr/results/municipalities/6087/lists/451.html
24,Dechamps-Baudry Christiane,57,,Anderlecht,MR-GM,http://bru2018.brussels/fr/results/municipalities/6087/lists/451.html
25,Hariga Jean,144,,Anderlecht,MR-GM,http://bru2018.brussels/fr/results/municipalities/6087/lists/451.html
26,De Potter Carine,60,,Anderlecht,MR-GM,http://bru2018.brussels/fr/results/municipalities/6087/lists/451.html
27,Vandernoot Nicolas,88,,Anderlecht,MR-GM,http://bru2018.brussels/fr/results/municipalities/6087/lists/451.html
28,Stein Ariane,129,,Anderlecht,MR-GM,http://bru2018.brussels/fr/results/municipalities/6087/lists/451.html
29,Verbeke Jan,417,3,Anderlecht,MR-GM,http://bru2018.brussels/fr/results/municipalities/6087/lists/451.html
1,Molino Fiorenzo,29,,Anderlecht,X²YZ,http://bru2018.brussels/fr/results/municipalities/6087/lists/458.html
2,Molino Olivia,29,,Anderlecht,X²YZ,http://bru2018.brussels/fr/results/municipalities/6087/lists/458.html
1,George Patrick,47,,Anderlecht,NOSVOTES,http://bru2018.brussels/fr/results/municipalities/6087/lists/465.html
2,Martin Jacqueline,42,,Anderlecht,NOSVOTES,http://bru2018.brussels/fr/results/municipalities/6087/lists/465.html
3,Penasse Alexandre,92,,Anderlecht,NOSVOTES,http://bru2018.brussels/fr/results/municipalities/6087/lists/465.html
4,Clabots Johanna,39,,Anderlecht,NOSVOTES,http://bru2018.brussels/fr/results/municipalities/6087/lists/465.html
5,de Wind Alexandre,29,,Anderlecht,NOSVOTES,http://bru2018.brussels/fr/results/municipalities/6087/lists/465.html
6,Delatte Nadia,41,,Anderlecht,NOSVOTES,http://bru2018.brussels/fr/results/municipalities/6087/lists/465.html
7,Penasse Julien,41,,Anderlecht,NOSVOTES,http://bru2018.brussels/fr/results/municipalities/6087/lists/465.html
8,Barlow Patricia,36,,Anderlecht,NOSVOTES,http://bru2018.brussels/fr/results/municipalities/6087/lists/465.html
